URL,Organization ID,Year submitted,Organization_Name,Organization Website,EIN,Zip,Charity Navigator URL,Link to NTEE code,NTEE Type,TAGS/Indicators,twitter,instagram,facebook,org_type,project_image,project_video,org_summary,areas_impacted,Project IDs,Organization ID
https://challenge.la2050.org/entry/the-zone-mobile-spaces-to-talk-about-healthy-relationships,2016025,2016,Break the Cycle,www.breakthecycle.org,,,,,,#N/A,breakthecycledv,breakthecycle,breakthecycle,Nonprofit,1639271165741-team90.JPG,0,Break the Cycle inspires and supports young people to build healthy relationships and create a culture without abuse.,"[""East LA""]",,2016025
http://maker.good.is/myla2050create2015/projects/STARS.html,2015021,2015,Breaking into Hollywood,www.breakingintohollywood.org,611500533,90212,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=611500533,GET CODE,,0,www.twitter.com/iambih,,https://www.facebook.com/Breaking-Into-Hollywood-160939580614639/timeline/,Nonprofit,,,"Founded in 2005, BReaKiNG iNTo HoLLyooD (BiH) helps creative and business professionals in the entertainment industry pursue their careers by hosting educational networking events and offering unique resources focused on the arts and media.",San Fernando Valey,5102035,2015021
https://challenge.la2050.org/entry/creating-a-first-food-friendly-south-los-angeles,2016026,2016,BreastfeedLA,breastfeedla.org,,,,,,"Women's advocacy, Parents, Children, Health, Healthcare, Community health, Public health",breastfeedla,breastfeedla,breastfeedla,Nonprofit,3797480105741-team90.jpeg,https://www.youtube.com/embed/LPu2w2BufhE?rel=0&amp;showinfo=0,"BreastfeedLA is dedicated to improving the health and wellbeing of infants and families through education, outreach, and advocacy to promote and support breastfeeding.","[""South LA""]",,2016026
http://maker.good.is/myla2050/projects/connections.html,2013023,2013,Bright Star Schools,www.brightstarschools.org,550806673,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=550806673,GET CODE,,Education,,,,Nonprofit,http://maker.good.is/myla2050/projects/connections.html,,"Since opening, Bright Star's schools have earned some of the highest API scores in Los Angeles, making our organization one of the preeminent schools for any child in Los Angeles. It is the daily attention to our core values that has helped Bright Star Schools gain remarkable distinction as an academic leader among Los Angeles schools. California gives each public school a score on an Academic Performance Index (API); 800 being the state proficiency goal on a scale of 1000. Our continuing success is illustrated by our 2011-12 API scores: 
 
 
 
 
 
 â€¢ Stella Middle Charter Academy (5th and 6th grades) earned an API score of 802. 
 
 
 â€¢ Bright Star Secondary Charter Academy (7th- 12th grades) earned an API score of 812. 
 
 
 
 
 
 Distinctions: Stella Middle Charter Academy 
 
 
 â€¢ Title I Achieving School (California Department of Education, 2011) 
 
 
 â€¢ EPIC Award for Stella Middle Charter Academy Faculty (New Leaders for New Schools, Spring 2008) 
 
 
 
 
 
 Distinctions: Bright Star Secondary Charter Academy 
 
 
 â€¢ CA Distinguished School Award (California Department of Education, 2011) 
 
 
 â€¢ WASC Accreditation (Western Association of Schools and Colleges, 2010) 
 
 
 
 
 
 Bright Star Schools was recently awarded a $1 million grant from the Broad Foundation to fuel our growth. In March 2013, we were awarded our fourth charter from LAUSD for our new high school in the San Fernando Valley which will open in 2013-2014. We have also received generous start-up funding from the Annenberg Foundation and the Kaplan Family Foundation for our Connections Program.
 
 
 
 
 
 Since its inception, the Connections Program has had 100% participation. The Connections Program is currently serving 747 students in grades 7-12. During the 2011-2012 school year:
 
 
 â€¢ Connectors helped 18 seniors prepare 262 applications to 63 colleges.
 
 
 â€¢ 100% of 2012 seniors graduated from high school 
 
 
 â€¢ All high school graduates were college-bound
 
 
 â€¢ Connectors increased communication between home and school (by meeting with family members and providing social service referrals)
 
 
 
 
 
 Connectors have made great strides creating a college-going culture on our middle and high school campus. This year, Connectors established â€œCollege Clubsâ€ for middle school students and our juniors and seniors to encourage college and career exploration. These after-school clubs provide fundamental information on the college admissions process and help students explore their career interests. Students learn how to research colleges online, navigate the admissions process, and receive the information and guidance when applying to colleges and universities. 
 
 
 
 
 
 Connectors also built a â€œCollege Centerâ€ on the high school campus where students and families can access college resources such as financial aid and scholarship information and applications, admissions exams and study guides, and participate in college-bound workshops led by Connectors.",,,2013023
https://activation.la2050.org/create/brioxy/,2018011,2018,Brioxy,www.brioxy.com,We are fiscally sponsored,90012,,,,"Arts and Cultural Vitality, Social Connectedness: Arts and culture, Innovation, Creative Industry, Communities of color",brioxylife,brioxy,brioxy,Social enterprise or Bcorps,https://activation.la2050.org/create/brioxy/brioxy.jpg,https://www.youtube.com/watch?v=AC3S73SvRy0,We close the opportunity gap for innovators of color by training them to build and run strong organizations in the communities they grew up in.,"[""County of Los Angeles (please select only if your project has a countywide benefit)"",""City of Los Angeles (please select only if your project has a citywide benefit)""]",8102011,2018011
http://maker.good.is/myla2050/projects/FallenFruit.html,2016076,2013,FALLEN FRUIT,http://www.fallenfruit.org,557066495,,,,,Arts & Cultural Vitality,,,,For profit,http://maker.good.is/myla2050/projects/FallenFruit.html,,"The three artists in Fallen Fruit, David Burns, Matias Viegener and Austin Young, have been developing their collaboration for nine years. We began simply by examining what was growing in our own neighborhood in Silver Lake, and we found numerous overlooked fruit trees, often a bit neglected, growing in or over public space. We mapped them, wrote manifestos about them, documented them and then brought people to see them. <p>
 
 
 
 
 
 Our neighborhood began to transform: more trees appeared and people started picking the fruit. We mapped other neighborhoods nationwide, and were invited around the world to create a range of work on things from the vast expanse of berries in the arctic to the contentious history of banana plantations in South America. <p>
 
 
 
 
 
 Our most ambitious project to date was EATLACMA, a yearlong residency at LACMA in 2010, which included an exhibition, five artist-commissioned gardens, several events including two Public Fruit Adoptions, and a day-long curated performance and intervention in the museumâ€™s spaces that broke attendance records. It was funded in part by a $100,000 MetLife Foundation Community Connections Grant, and received over 100 million press impressions. EATLACMA included our Public Fruit Theater, an intimate amphitheater built with recycled city sidewalks around an orange tree, which delivered a slow and beautiful performance of the seasons: blooming, leafing and fruiting. <p>
 
 
 
 
 
 In the last three years weâ€™ve had two projects titled Accion Fruta Urbana, one in Tijuana, Mexico, and the other in Madrid, Spain, as part of ARCO 2010. In the latter, we worked to populate a working-class quarter of the city with 50 fruit trees. Temporarily impeded by an uncooperative municipal government, the trees found a home in a communal park, Esta es una plaza. The project was accompanied by a billboard and bus shelter campaign in over 300 locations, which contributed tremendously to raising public consciousness. <p>
 
 
 
 
 
 Most recently, we completed the new Del Aire Public Fruit Park in Hawthorne, near the intersection of the 405 and 105 freeways. Funded by an award from the Los Angeles County Arts Commission, the park is planted with an â€œeyeâ€ of 27 fruit trees, with 65 trees â€œadoptedâ€ and planted by residents in the neighboring streets. It received a tremendous reception in the press, and KCET is currently shooting a documentary on the park and our collaboration.<p>
 
 
 
 
 
 The proposal for Endless Orchard is the recipient of a 2013 Creative Capital award, which will bring in at least $50,000 in funding for the project. Though this is not its full budget, it offers us a remarkable level of professional support in seeking out further funding and development.",,4102028,2016076
http://maker.good.is/myla2050play2015/projects/LittleDragons.html,2015022,2015,Bruce Lee Foundation,www.bruceleefoundation.org,43657544,90049,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=43657544,GET CODE,,0,www.twitter.com/BruceLeeFDN,www.instagram.com/BruceLeeFoundation,www.facebook.com/BruceLeeFoundation,Nonprofit,,,We are the only not-for-profit organization dedicated to sharing Bruce Lee’s insights with the world by creating opportunities for individuals and applying his message as a personal call to action.,County of Los Angeles (countywide),5102036,2015022
https://challenge.la2050.org/entry/build-los-angeles-entrepreneurship-is-the-hook-and-college-is-the-goal,2016027,2016,BUILD,BUILD.org,,,,,,"Youth, college preparation, career readiness",BUILDinLA,BUILD.org,buildnational,Nonprofit,5864964105741-team90.jpg,https://www.youtube.com/embed/zf4cRLVe4Co?rel=0&amp;showinfo=0,"BUILD uses entrepreneurship-based, experiential learning to engage students, provide equitable educational opportunities and develop skills for high school, college and career success.","[""East LA"",""City of Los Angeles"",""LAUSD""]",,2016027
https://challenge.la2050.org/entry/peoples-planning-school-park-equity-project,2016028,2016,Building Healthy Communities: Long Beach,bhclongbeach.org,,,,,,#N/A,BHCLongBeach,bhclongbeach,bhclongbeach,Nonprofit,1573115165741-team88.jpg,https://www.youtube.com/embed/9dUfXn07Zvg?rel=0&amp;showinfo=0,"BHCLB aims to reduce health disparities and improve community health through systemic changes fueled by resident engagement, resource sharing, partnerships, and strategic communications.","[""South Bay""]",,2016028
http://maker.good.is/myla2050/projects/filmanthropos.html,2013066,2013,Filmanthropos,www.filmanthropos.com,462443400,,,,,Education,,,,For profit,http://maker.good.is/myla2050/projects/filmanthropos.html,,"While Filmanthropos is a fairly new social enterprise that was founded in Q4 2012, we are proud to have connected with several social enterprises to create powerful stories that engage their audiences to elicit change. On top of this, we have provided USD 10,000.00 in pro-bono services to non-profits to date - a number that is rapidly and continuously growing, as we are now institutionalizing our pro-bono service offerings.",,5102037,2013066
http://maker.good.is/myla2050/projects/f2futurefest.html,2013024,2013,c3: Center for Conscious Creativity,www.consciouscreativity.org,908738355,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=908738355,GET CODE,,Arts & Cultural Vitality,,,,Nonprofit,http://maker.good.is/myla2050/projects/f2futurefest.html,,"In 2009 the c3 created a partnership with The Millennium Project www.millennium-project.org, a global futurists think tank, and the founder of c3 serves as the Chair of their Global Arts and Media Node. Together with the Millennium Project, we have present an annual STATE OF THE ARTS event since 2010. In 2011 we co-presented the STATE OF THE ARTS with the PGA: Producers Guild of America and also hosted a think tank to address how arts and media professionals could help to address 15 global challenges through their work. The event was held in The Vortex Dome, a 50 foot immersive dome theater and was streamed globally. During the think tank several ideas were generated including an idea to create an educational program called MYTHIC CHALLENGES that would help to inspire youth to create modern day myths addressing the 15 Global Challenges and create films about their stories. In 2012 the first class was launched and students from Grove Cleaveland High School Media Lab in Reseda collaborated with High School students in Afghanistan through the internet to create Mythic Challenges projects. Fantastic! Seven films were created by these students. To view these films visit the c3 site page and scroll down to the bottom of the page: http://consciouscreativity.com/millennium-project/mythic-challenges Not only did the students learn about mythic challenges storytelling and filmmaking they also learned about what a professional futurist is and does. In 2012 we were also awarded a $50,000 grant to produce an immersive ballet in the dome with a renowned 83 year old ballet dancer/choreographer. The piece, BLUE APPLE, was successfully premiered in September 2012 in the Vortex Dome to a very appreciative audience.",,,2013024
http://maker.good.is/myla2050learn2015/projects/C5LA.html,2015024,2015,C5 Youth Foundation of Southern California (“C5LA”),www.c5la.org,262458769,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=262458769,GET CODE,,0,www.twitter.com/C5LA,www.instagram.com/C5LA,https://www.facebook.com/C5LosAngeles,Nonprofit,,,"C5LA inspires high-potential youth from under-resourced environments in LA County to pursue personal success, prepare them for leadership roles in college, work and community, and to motivate them to become role models for others.",County of Los Angeles (countywide),5102039,2015024
http://maker.good.is/myla2050/projects/evolvela.html,2013069,2013,FLARB LLC,http://flarb.com,200142792,,,,,Social Connectedness,,,,For profit,http://maker.good.is/myla2050/projects/evolvela.html,,"<p>FLARB LLC is one of the earliest developers and publishers of mobile games and content in the West. In addition to consulting on mobile and social games FLARB recently created Camera Birds (www.camerabirds.com), a unique 3D birdwatching simulator for iOS and Android that uses Augmented Reality technology to bring its virtual birds into the real world.
 
 
 </p>
 
 
 <p>
 
 
 FLARB LLC's mobile games often do not fit the mold of traditional entertainment. One of FLARB's more popular experiments in pushing boundaries is Brick Buddies (www.flarb.com/bb), a hilarious satire of social games that has been favorably reviewed by such media outlets as The Guardian. Creating apps as a platform for social activism is a natural next step.
 
 
 </p>
 
 
 <p>
 
 
 FLARB LLC has the expertise in the design and development of mobile apps as well as the Augmented Reality technology necessary to build this application.
 
 
 </p>",,4102029,2013069
http://maker.good.is/myla2050/projects/GrassGreener.html,2013025,2013,"Cal Poly Pomona Foundation, Inc.",http://www.csupomona.edu/~la/mla.html,95.2417645,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=95.2417645,GET CODE,,Environmental Quality,,,,Nonprofit,http://maker.good.is/myla2050/projects/GrassGreener.html,,"With 35 years of tradition of thorough environmental research and services to municipalities, NGOs, community organizations and other agencies, California Polytechnic University, Pomona's Master in Landscape Architecture's program has the history and the rigor for delving into projects with complex interactions and intersections of natural and human systems. The school has a host of 606 projects on their website for more information.",,,2013025
https://activation.la2050.org/live/caleitc4me/,2018012,2018,CalEITC4Me,www.caleitc4me.org,474325738,90066,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=474325738,GET CODE,,"Social Connectedness, Income and Employment: Financial management, Poverty, Underserved communities",@CalEITC4Me,0,https://www.facebook.com/CalEITC4Me/,Nonprofit,https://activation.la2050.org/live/caleitc4me/caleitc4me.jpg,https://www.youtube.com/watch?v=55FW0fd5Mh4,"CalEITC4Me is a statewide program, run by Golden State Opportunity, to create economic security for California’s working families by connecting them with the EITC on the state and federal levels.","[""County of Los Angeles (please select only if your project has a countywide benefit)"",""LAUSD""]",8102012,2018012
https://challenge.la2050.org/entry/pools-of-hope-provides-an-after-school-swim-achieve-homework-assistance-lab-for-at-risk-youth,2016029,2016,California Aquatic Therapy & Wellness Center (DBA Pools of Hope),www.caaquatictherapy.com,,,,,,"Poverty, underserved communities, children, mentorship, education, teachers, STEM, high school graduation",caaqua,caaquatictherapy,N/A,Nonprofit,7134629065741-team91.jpg,0,Pools of Hope is a warm-water facility promoting whole life wellness in our community through aquatic programs for low-income individuals of varying abilities and of all ages.,"[""South Bay""]",,2016029
http://maker.good.is/myla2050/projects/TurnUptheTurnOut.html,2013026,2013,California Calls,http://cacalls.org,954635737,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954635737,GET CODE,,Social Connectedness,,,,Nonprofit,http://maker.good.is/myla2050/projects/TurnUptheTurnOut.html,,"California Calls is a statewide alliance of community-based organizations working to win systemic public policy reforms to achieve progressive taxation, stable funding for public services, government responsiveness to community needs, and high-road economic growth. With 31 community groups organized in 11 strategic counties, California Calls is mounting a long-term, ambitious civic engagement program to build a powerful base of voters in low-income and immigrant communities of color, with a special focus on educating and turning out new, occasional and young voters.
 
 
 
 
 
 California Calls member organizations work on many issues: health and human services, education, immigrantâ€™s rights, environmental justice, housing, jobs, living wages. In addition to the electoral mobilization program, the member organizations employ a broad range of strategies to advance their work: grassroots community organizing, leadership development, policy research, direct action, legislative advocacy, and public policy campaigns. 
 
 
 
 
 
 The long-term goal of California Calls is to develop a bottom-up statewide alliance of organizations with the power to turn out 500,000 supporters of progressive tax and fiscal reforms who normally do not participate in elections. In addition, California Calls actively works to build collaborations with other statewide organizations who share the same vision of renewing the â€œCalifornia Dreamâ€ wherein the state can offer a world class public education system, a vital social safety net, and a modern public infrastructure to support dynamic and sustainable economic growth.
 
 
 
 
 
 Since 2009, California Calls has identified more than 574,000 unlikely voters in 11 counties across the state who express support for progressive tax and budget policies. In November 2012, the California Calls Action Fund supported Proposition 30 (see video), a ballot measure which has already generated over $6 billion annually for Californiaâ€™s K-12 schools and the UC/CSU higher education systems. Through a massive â€œground gameâ€ of get-out-the-vote activities, California Calls contacted 293,613 voters, of which 80% made it to the polls! This compared with average statewide voter turnout of only 71%. These voters represented a crucial margin of victory, providing over 3% of the statewide vote total for new funding for education, social service and public safety programs. 
 
 
 
 
 
 Key groups of historically under-represented constituencies voted at even higher margins: 
 
 
 
 
 
 â€¢ Among young voters age 25 to 34, California Calls supporters voted at a rate of 72% compared to the statewide average of only 57%--a 15% point increase!
 
 
 â€¢African-American voters identified by California Calls as supporters participated at a rate of 85%, compared to 67% of African-American voters statewideâ€”an 18% point increase! 
 
 
 â€¢Immigrant voters identified by California Calls as supporters participated at an average rate of 81%, compared to a statewide average of 68%--a 13% point increase",,,2013026
http://maker.good.is/myla2050/projects/BLOOM.html,2013027,2013,California Community Foundation (CCF),www.calfund.org/bloom,953510055,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=953510055,GET CODE,,Education,,,,Nonprofit,http://maker.good.is/myla2050/projects/BLOOM.html,,"Since implementation in May 2012, our five service partners have enrolled 105 BLOOM youth into their respective programs. We are planning to add at least four more service partners in June 2013. We will continue to add partners over the next couple of years to help us reach our projected target number of 2,000 youth served by 2017.
 
 
 
 
 
 Our â€œBLOOMersâ€ are being provided with unique opportunities. As part of our partnersâ€™ program models, BLOOMers not only have positive connections to male mentors but also spend more than 100 hours undergoing self-actualization training which includes leadership development, cultural enrichment, and guidance on succeeding in school and the workplace and other important topics.
 
 
 
 
 
 Two BLOOMers earned an exclusive opportunity to participate in the six-week AEG Job Shadowing program. The program takes place from February 20 through March 15. This exclusive opportunity is only offered to one out of every 2,000 high school students in Los Angeles. The program will allow BLOOMers an opportunity for regular exposure to the daily operations behind one of the most successful entertainment companies in the world while learning critical job skills that will make them competitive in the workplace.
 
 
 
 
 
 The following profile provides just one example of our BLOOMers (the name has been changed to protect confidentiality of the youth). 
 
 
 
 
 
 James is completing his senior year at Evans Community Learning Center in the heart of Downtown Los Angeles. James is on probation for being involved with a grand theft auto incident. He would like to attend San Diego State University in the fall. His interests lie in Human Behavior and Philosophy. James has participated in community service activities such as feeding the homeless and neighborhood beautification projects. People who meet James find it hard to believe he has any association to Probation. However, James recently shared that, â€œI thought I was living life the way it was supposed to be lived in the inner-city. I just didnâ€™t know better. I now realize there are options and opportunities.â€
 
 
 
 
 
 In conjunction with LAGRANT COMMUNICATIONS, CCF has produced print and radio media placements and materials to expand BLOOMâ€™s messaging. Examples of such placements include: KJLH radio (radio spots by BLOOM spokesperson Larenz Tate), The Huffington Post, California Crusader, and coverage on KABC7 Eyewitness News at 6 pm. BLOOM is also one of five philanthropic initiatives featured in Where Do We Go from Here?: Philanthropic Support for Black Men and Boys, a report published in October 2012 by The Foundation Center. The report examines U.S. foundation giving explicitly in support of Black males by issue area, type of support, and geographic area served. The analyses explore patterns of giving by larger U.S. foundations over the past eight years, with a focus on giving from 2008 to 2010.",,,2013027
http://maker.good.is/myla2050/projects/MillionBagGiveaway.html,2013028,2013,California Greenworks,www.californiagreenworks.org,10574486,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=10574486,GET CODE,,Environmental Quality,,,,Nonprofit,http://maker.good.is/myla2050/projects/MillionBagGiveaway.html,,"California Greenworks has established itself as one of the premier environmental groups within South Los Angeles. California Greenworks directs its efforts to the at-risk communities in South Los Angeles. Our projects revolve around environmental education programs, revitalization of urban open spaces to reduce blight, promotion of water quality and advocacy for green jobs. 
 
 
 
 
 
 The following are a few of California Greenworks programs and initiatives:
 
 
 
 
 
 - EarthFestLA â€“ Annual Concert for the Environment & Expo â€“ Beginning in 2006, California Greenworks produced its first environmental fair in the City of Watts, then called â€œSouth LA Earth Day Festival.â€ Since then, EarthFestLA has become an annual, family-oriented event focusing on environmental education and community health awareness. Website for EarthFest LA 2012: www.EarthFestLA.org.
 
 
 
 
 
 - Community-based Energy Efficiency Water Outreach Program (through the Los Angeles Department of Water & Power) - California Greenworks received a 2013 $45,000 grant to do an extensive grassroots outreach effort to spread information about energy efficiency and water conservation to LADWP customers in South Los Angeles.
 
 
 
 
 
 - Compton Creek Watershed Pollution Prevention Partnership Program â€“ This first-of-its-kind watershed pollution prevention partnership is a two-year project sponsored by the Regional Water Quality Control Board, geared to raise community awareness of watershed pollution prevention. Polluted water and trash flowing into storm drains is the greatest danger to the well-being of birds and animals that live in the coastal wetlands drained by Compton Creek Watershed. The partnership provides a low impact solution by installing storm drain catch basins and screens preventing trash from entering the waterways.
 
 
 
 
 
 - Water Links! Urban Youth Watershed Education Program â€“ An environmental education program that links the urban watershed to the ocean, targeted to the 5th grade student. This 4-week pilot program raises awareness for environmental stewardship, pollution prevention, and water conservation within the urban communities.",,,2013028
https://challenge.la2050.org/entry/cleantech-2-edtech-la-schools-save-energy-as-students-and-startups-implement-cleantech-innovations,2016030,2016,California Institute of Technology,www.caltech.edu,,,,,,#N/A,caltech,californiainstituteoftechnology,caltechedu/,Nonprofit,4863691455741-team91.jpg,0,"The Resnick Sustainability Institute at Caltech supports research in sustainability, and runs FLoW: a program to help young innovators start cleantech companies and learn how to become entrepreneurs.","[""County of Los Angeles"",""City of Los Angeles"",""LAUSD"",""LADWP and SCE's rate paying territories""]",,2016030
http://maker.good.is/myLA2050connect/projects/eryc.html,2014029,2014,Eagle Rock Yacht Club,theyachtclub.org,272225420,90014,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=272225420,GET CODE,,0,www.twitter.com/theeryc,www.instagram.com/theyachtclub,www.facebook.com/theyachtclub,Nonprofit,,,"Through dodgeball, civic service, partnerships with rec centers and our youth, The Yacht Club inspires Angelenos to pursue the common good.","Central LA,East LA,South LA,San Fernando Valley,Westside,Other:",4102030,2014029
https://challenge.la2050.org/entry/la-civic-power-shaping-policy-and-building-relationships-with-all-stakeholders,2016031,2016,California Partnership,www.california-partnership.org,,,,,,0,calpartnership,CaliforniaPartnership,californiapartnership,Nonprofit,5745794855741-team90.jpg,0,"An economic justice organization that builds leadership among low-income folks and communities of color through grassroots organizing, policy advocacy, convening of partners, and community education","[""County of Los Angeles""]",,2016031
https://challenge.la2050.org/entry/csuns-recruiting-boot-camp-helps-students-gain-the-skills-they-need-to-get-their-careers-started,2016032,2016,"California State University, Northridge (CSUN)",www.csun.edu,,,,,,"College preparedness, career readiness, education",CSUNorthridge,CalStateNorthridge,CSUN_edu,Nonprofit,7272231265741-team91.jpg,0,"Serving nearly 40,000 students, CSUN offers programs to help develop the academic competencies, professional skills, critical/creative abilities, and ethical values to reach their educational goals.","[""San Fernando Valley"",""County of Los Angeles"",""City of Los Angeles""]",,2016032
https://challenge.la2050.org/entry/caló-youthbuilds-mobile-community-solar-arts-and-stem-project,2016033,2016,CALO YouthBuild,www.caloinc.org,,,,,,#N/A,YBBoyleHeights,youthbuildboyleheights,calo_yb,Nonprofit,3912790265741-team91.jpg,0,"CALÓ YouthBuild is a project based, culturally relevant, high school diploma granting program themed in social justice, community organizing and environmentalism for out of school East LA youth.","[""East LA"",""County of Los Angeles"",""City of Los Angeles""]",,2016033
https://challenge.la2050.org/entry/camino-to-college-paving-the-way-to-and-through-college-for-urban-youth,2016034,2016,Camino Nuevo Charter Academy,www.caminonuevo.org,,,,,,career readiness,cncaschools,caminonuevocharterschool,cncaschools,Nonprofit,7012460625741-team89.jpg,https://www.youtube.com/embed/iDCnFxfgu1o?rel=0&amp;showinfo=0,Camino Nuevo Charter Academy (CNCA) is a community of high-performing public schools that utilizes a comprehensive approach to prepare students from PreK through high school for success in college.,"[""Central LA""]",,2016034
https://challenge.la2050.org/entry/to-lift-all-boats-the-amazing-untold-story-of-l-a-s-economic-opportunity-change-makers,2016035,2016,Capital & Main,capitalandmain.com,,,,,,"Inclusion, community health",capitalandmain,capitalandmain,Not applicable,Nonprofit,6262793265741-team89.jpg,https://www.youtube.com/embed/_1nAIfTqGIc?rel=0&amp;showinfo=0,"Capital & Main is an award-winning online publication that reports from California on the most pressing economic, environmental and social issues of our time.","[""Central LA"",""East LA"",""San Gabriel Valley"",""San Fernando Valley"",""South LA"",""Westside"",""South Bay"",""Gateway Cities"",""Antelope Valley"",""County of Los Angeles"",""City of Los Angeles"",""LAUSD""]",,2016035
https://activation.la2050.org/live/cardborigami-inc/,2018013,2018,Cardborigami Inc,http://www.cardborigami.org,274595299,0,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=274595299,GET CODE,,"Housing, Arts and Cultural Vitality: Innovation, Homelessness, Creative industry",https://twitter.com/Cardborigami,https://www.instagram.com/cardborigami/,https://www.facebook.com/Cardborigami/,Nonprofit,https://activation.la2050.org/live/cardborigami-inc/cardborigami-inc.jpg,https://www.youtube.com/watch?v=w47i_b8U5-0&feature=youtu.be,"Cardborigami enhances the capacity of organizations that offer supportive pathways to permanent housing, by using our patented product to provide temporary shelter to those experiencing homelessness.","[""South LA"",""County of Los Angeles (please select only if your project has a countywide benefit)"",""City of Los Angeles (please select only if your project has a citywide benefit)""]",8102013,2018013
http://maker.good.is/myla2050/projects/collegeheadstart.html,2013029,2013,CARECEN (Central American Resource Center),http://www.carecen-la.org/,953867724,,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=953867724,GET CODE,,Education,,,,Nonprofit,http://maker.good.is/myla2050/projects/collegeheadstart.html,,"For 30 years, CARECEN has worked to empower the Central American and Latino immigrant community to fight for social and economic justice. Part of that fight has been to ensure that the children in our communities receive a quality education and cultural teachings. Through educational reform advocacy, educational programs, and active roles in the design and implementation of new school structures, CARECEN seeks solutions everyday to the obstacles our youth face in achieving success and in the development of the arts and culture component that defines their and that of their families personal struggle. 
 
 
 Currently CARECEN offers an Art & Culture Program for children and youth in the Pico Union/Westlake Community, as well as, a dedicated Parent Center, which provides families education around the role of community schools. Each program is based around the need of the community to never lose sight of the roots of their native culture and an in-depth analysis of the continuous struggle for immigrant children to receive a quality education. 
 
 
 CARECEN has offered after school programs for youth since 1992; then called, Nueva Generacion (New Generation), the original program was focused on helping youth learn work skills and become familiar with the computer. In 1998, when the agency moved into its 30,000-sq.ft community center it was able to expand the age range of participants as well as the programs offered. From 1998 until today, education programs have included academic enrichment, cultural projects, a summer youth program, parent involvement, field trips and a special focus on being college-ready.
 
 
 With the continuous educational cutbacks on all levels (local, state and federal), schools within a 5-10 mile radius of CARECEN will experience continuous setbacks, for example â€“ the cuts to arts and culture, parent centers and academic enrichment programs. Given this reality, CARECEN feels it is important to open its doors to the community and provide children and youth the best educational experience during their lengthy break from school.",,,2013029
http://maker.good.is/myla2050learn2015/projects/careerandcollegeclub.html,2015025,2015,Career & College clubs,www.careerandcollegeclubs.org,954415401,90266,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954415401,GET CODE,,0,www.twitter.com/CCClubs,,www.facebook.com/careerandcollegeclubs,Nonprofit,,,"Career & College Clubs prepares middle students for success in high school, college, and life.",County of Los Angeles (countywide),5102041,2015025
http://maker.good.is/myla2050/projects/36hoursinLA2050_FYA.html,2013072,2013,ForYourArt,www.ForYourArt.com,421709725,,,,,Arts & Cultural Vitality,,,,For profit,http://maker.good.is/myla2050/projects/36hoursinLA2050_FYA.html,,"<p>ForYourArt creates new contexts for art on- and off-line and applies an entrepreneurial spirit to producing and distributing artistsâ€™ work. ForYourArt experiments with a range of activities in its 6020 Wilshire Blvd. space that fall in between the nonprofit and the commercial sectors - generating patronage through conversations, pop-up shops, creative interventions, artist initiatives and family activities. </p>
 
 
 
 
 
 <p>ForYourArt has worked on significant projects including The Gettyâ€™s <em>Pacific Standard Time</em>, and the Hans Ulrich Obristâ€™s <em>The NOW Interviews</em> at the Venice Architecture Biennale, featuring interviews with leading artists, architects and urban planners by the celebrated curator. ForYourArt has published art maps for Los Angeles, New York, Miami and Chicago and developed an iPad app with artist John Baldessari. </p>
 
 
 
 
 
 <p>ForYourArt also organized the public art component for <em>Arts Matter</em>, a first of its kind, citywide public art exhibition and fundraising campaign to support arts education in the nationâ€™s second largest public school system. Presented by the Los Angeles Fund for Public Education (LA Fund) and the Los Angeles Unified School District (LAUSD), <em>Arts Matter</em> addresses the importance of arts education in Los Angeles public schools, the â€œcreative capital of the world.â€ Artists Barbara Kruger and John Baldessari created public art works that were presented on city buses and other outdoor media all across the greater metro area.</p>",,,2013072
http://maker.good.is/myla2050learn2015/projects/CasaLibre.html,2015026,2015,Casa Libre,www.casa-libre.org,954609414,90057,https://www.charitynavigator.org/index.cfm?bay=search.profile&ein=954609414,GET CODE,,0,www.twitter.com/casa_libre,www.instagram.com/casa_libre,www.facebook.com/casa.libre.9,Nonprofit,,,"Casa Libre is a homeless shelter for homeless boys under 18, with one of a kind, specialized services for undocumented, unaccompanied and refugee minors in one of the densest immigrant communities in the nation.",Other (please specify below):,5102042,2015026
